"","num","date","signatory","joint_signatory"
"1","2084","20190905","ROSSINI ROBERTO","CATALDI ROBERTO"
"2","2084","20190905","ROSSINI ROBERTO","GIULIODORI PAOLO"
"3","2089","20190910","CIABURRO MONICA","MANTOVANI LUCREZIA MARIA BENEDETTA"
"4","2089","20190910","CIABURRO MONICA","VARCHI MARIA CAROLINA"
"5","2089","20190910","CIABURRO MONICA","DEIDDA SALVATORE"
"6","2089","20190910","CIABURRO MONICA","DE CARLO LUCA"
"7","2089","20190910","CIABURRO MONICA","CARETTA MARIA CRISTINA"
"8","2092","20190913","MELICCHIO ALESSANDRO","BOLOGNA FABIOLA"
"9","2092","20190913","MELICCHIO ALESSANDRO","AIELLO DAVIDE"
"10","2092","20190913","MELICCHIO ALESSANDRO","BELLA MARCO"
"11","2092","20190913","MELICCHIO ALESSANDRO","CATALDI ROBERTO"
"12","2092","20190913","MELICCHIO ALESSANDRO","CORNELI VALENTINA"
"13","2092","20190913","MELICCHIO ALESSANDRO","DE GIROLAMO CARLO UGO"
"14","2092","20190913","MELICCHIO ALESSANDRO","FARO MARIALUISA"
"15","2092","20190913","MELICCHIO ALESSANDRO","GALLO LUIGI"
"16","2092","20190913","MELICCHIO ALESSANDRO","LATTANZIO PAOLO"
"17","2092","20190913","MELICCHIO ALESSANDRO","MARIANI FELICE"
"18","2092","20190913","MELICCHIO ALESSANDRO","NAPPI SILVANA"
"19","2092","20190913","MELICCHIO ALESSANDRO","NITTI MICHELE"
"20","2092","20190913","MELICCHIO ALESSANDRO","PARENTELA PAOLO"
"21","2092","20190913","MELICCHIO ALESSANDRO","VILLANI VIRGINIA"
"22","2092","20190913","MELICCHIO ALESSANDRO","VOLPI LEDA"
"23","2092","20190913","MELICCHIO ALESSANDRO","CASA VITTORIA"
"24","2092","20190913","MELICCHIO ALESSANDRO","GALIZIA FRANCESCA"
"25","2092","20190913","MELICCHIO ALESSANDRO","FRATE FLORA"
"26","2092","20190913","MELICCHIO ALESSANDRO","TUZI MANUEL"
"27","2092","20190913","MELICCHIO ALESSANDRO","CARBONARO ALESSANDRA"
"28","2092","20190913","MELICCHIO ALESSANDRO","SCERRA FILIPPO"
"29","2092","20190913","MELICCHIO ALESSANDRO","TESTAMENTO ROSA ALBA"
"30","2092","20190913","MELICCHIO ALESSANDRO","SERRITELLA DAVIDE"
"31","2092","20190913","MELICCHIO ALESSANDRO","ROMANIELLO CRISTIAN"
"32","2092","20190913","MELICCHIO ALESSANDRO","IANARO ANGELA"
"33","2092","20190913","MELICCHIO ALESSANDRO","ACUNZO NICOLA"
"34","2092","20190913","MELICCHIO ALESSANDRO","OLGIATI RICCARDO"
"35","2093","20190916","PATASSINI TULLIO","BENVENUTO ALESSANDRO MANUEL"
"36","2093","20190916","PATASSINI TULLIO","BASINI GIUSEPPE"
"37","2093","20190916","PATASSINI TULLIO","BELOTTI DANIELE"
"38","2093","20190916","PATASSINI TULLIO","BIANCHI MATTEO LUIGI"
"39","2093","20190916","PATASSINI TULLIO","BILLI SIMONE"
"40","2093","20190916","PATASSINI TULLIO","BINELLI DIEGO"
"41","2093","20190916","PATASSINI TULLIO","BITONCI MASSIMO"
"42","2093","20190916","PATASSINI TULLIO","BOLDI ROSSANA LIDIA"
"43","2093","20190916","PATASSINI TULLIO","BORDONALI SIMONA"
"44","2093","20190916","PATASSINI TULLIO","CANTALAMESSA GIANLUCA"
"45","2093","20190916","PATASSINI TULLIO","CAPITANIO MASSIMILIANO"
"46","2093","20190916","PATASSINI TULLIO","COLLA JARI"
"47","2093","20190916","PATASSINI TULLIO","CRIPPA ANDREA"
"48","2093","20190916","PATASSINI TULLIO","DE ANGELIS SARA"
"49","2093","20190916","PATASSINI TULLIO","DE MARTINI GUIDO"
"50","2093","20190916","PATASSINI TULLIO","FERRARI ROBERTO PAOLO"
"51","2093","20190916","PATASSINI TULLIO","FONTANA LORENZO"
"52","2093","20190916","PATASSINI TULLIO","FORMENTINI PAOLO"
"53","2093","20190916","PATASSINI TULLIO","FURGIUELE DOMENICO"
"54","2093","20190916","PATASSINI TULLIO","GALLI DARIO"
"55","2093","20190916","PATASSINI TULLIO","GARAVAGLIA MASSIMO"
"56","2093","20190916","PATASSINI TULLIO","GASTALDI FLAVIO"
"57","2093","20190916","PATASSINI TULLIO","GAVA VANNIA"
"58","2093","20190916","PATASSINI TULLIO","GERARDI FRANCESCA"
"59","2093","20190916","PATASSINI TULLIO","GIACCONE ANDREA"
"60","2093","20190916","PATASSINI TULLIO","GIACOMETTI ANTONIETTA"
"61","2093","20190916","PATASSINI TULLIO","GIORGETTI GIANCARLO"
"62","2093","20190916","PATASSINI TULLIO","GOLINELLI GUGLIELMO"
"63","2093","20190916","PATASSINI TULLIO","GRIMOLDI PAOLO"
"64","2093","20190916","PATASSINI TULLIO","GUIDESI GUIDO"
"65","2093","20190916","PATASSINI TULLIO","INVERNIZZI CRISTIAN"
"66","2093","20190916","PATASSINI TULLIO","LATINI GIORGIA"
"67","2093","20190916","PATASSINI TULLIO","LAZZARINI ARIANNA"
"68","2093","20190916","PATASSINI TULLIO","LOCATELLI ALESSANDRA"
"69","2093","20190916","PATASSINI TULLIO","LORENZONI EVA"
"70","2093","20190916","PATASSINI TULLIO","LUCCHINI ELENA"
"71","2093","20190916","PATASSINI TULLIO","MACCANTI ELENA"
"72","2093","20190916","PATASSINI TULLIO","MAGGIONI MARCO"
"73","2093","20190916","PATASSINI TULLIO","MANZATO FRANCO"
"74","2093","20190916","PATASSINI TULLIO","MOLINARI RICCARDO"
"75","2093","20190916","PATASSINI TULLIO","MOLTENI NICOLA"
"76","2093","20190916","PATASSINI TULLIO","MORRONE JACOPO"
"77","2093","20190916","PATASSINI TULLIO","PAGANO ALESSANDRO SARO ALFONSO"
"78","2093","20190916","PATASSINI TULLIO","PAOLINI LUCA RODOLFO"
"79","2093","20190916","PATASSINI TULLIO","PAROLO UGO"
"80","2093","20190916","PATASSINI TULLIO","PICCHI GUGLIELMO"
"81","2093","20190916","PATASSINI TULLIO","PICCOLO TIZIANA"
"82","2093","20190916","PATASSINI TULLIO","RAFFAELLI ELENA"
"83","2093","20190916","PATASSINI TULLIO","RIXI EDOARDO"
"84","2093","20190916","PATASSINI TULLIO","SASSO ROSSANO"
"85","2093","20190916","PATASSINI TULLIO","STEFANI ALBERTO"
"86","2093","20190916","PATASSINI TULLIO","TARANTINO LEONARDO"
"87","2093","20190916","PATASSINI TULLIO","TONELLI GIANNI"
"88","2093","20190916","PATASSINI TULLIO","VIVIANI LORENZO"
"89","2093","20190916","PATASSINI TULLIO","CATTOI VANESSA"
"90","2093","20190916","PATASSINI TULLIO","FOSCOLO SARA"
"91","2093","20190916","PATASSINI TULLIO","LOLINI MARIO"
"92","2093","20190916","PATASSINI TULLIO","MOSCHIONI DANIELE"
"93","2093","20190916","PATASSINI TULLIO","CAVANDOLI LAURA"
"94","2093","20190916","PATASSINI TULLIO","CAPARVI VIRGINIO"
"95","2093","20190916","PATASSINI TULLIO","TOMBOLATO GIOVANNI BATTISTA"
"96","2093","20190916","PATASSINI TULLIO","TOMASI MAURA"
"97","2093","20190916","PATASSINI TULLIO","CESTARI EMANUELE"
"98","2093","20190916","PATASSINI TULLIO","D'ERAMO LUIGI"
"99","2093","20190916","PATASSINI TULLIO","BELLACHIOMA GIUSEPPE ERCOLE"
"100","2093","20190916","PATASSINI TULLIO","POTENTI MANFREDI"
"101","2093","20190916","PATASSINI TULLIO","PIASTRA CARLO"
"102","2093","20190916","PATASSINI TULLIO","MURELLI ELENA"
"103","2093","20190916","PATASSINI TULLIO","PANIZZUT MASSIMILIANO"
"104","2093","20190916","PATASSINI TULLIO","LEGNAIOLI DONATELLA"
"105","2093","20190916","PATASSINI TULLIO","PATERNOSTER PAOLO"
"106","2093","20190916","PATASSINI TULLIO","COMENCINI VITO"
"107","2093","20190916","PATASSINI TULLIO","ZORDAN ADOLFO"
"108","2093","20190916","PATASSINI TULLIO","RACCHELLA GERMANO"
"109","2093","20190916","PATASSINI TULLIO","GUSMEROLI ALBERTO LUIGI"
"110","2093","20190916","PATASSINI TULLIO","ZOFFILI EUGENIO"
"111","2093","20190916","PATASSINI TULLIO","CECCHETTI FABRIZIO"
"112","2093","20190916","PATASSINI TULLIO","GIGLIO VIGNA ALESSANDRO"
"113","2093","20190916","PATASSINI TULLIO","IEZZI IGOR GIANCARLO"
"114","2093","20190916","PATASSINI TULLIO","BONIARDI FABIO MASSIMO"
"115","2093","20190916","PATASSINI TULLIO","LIUNI MARZIO"
"116","2093","20190916","PATASSINI TULLIO","DI MURO FLAVIO"
"117","2093","20190916","PATASSINI TULLIO","DARA ANDREA"
"118","2093","20190916","PATASSINI TULLIO","ANDREUZZA GIORGIA"
"119","2093","20190916","PATASSINI TULLIO","COIN DIMITRI"
"120","2093","20190916","PATASSINI TULLIO","FOGLIANI KETTY"
"121","2093","20190916","PATASSINI TULLIO","BISA INGRID"
"122","2093","20190916","PATASSINI TULLIO","DONINA GIUSEPPE CESARE"
"123","2093","20190916","PATASSINI TULLIO","TURRI ROBERTO"
"124","2093","20190916","PATASSINI TULLIO","FRASSINI REBECCA"
"125","2093","20190916","PATASSINI TULLIO","VALBUSA VANIA"
"126","2093","20190916","PATASSINI TULLIO","PRETTO ERIK UMBERTO"
"127","2093","20190916","PATASSINI TULLIO","ZICCHIERI FRANCESCO"
"128","2093","20190916","PATASSINI TULLIO","PATELLI CRISTINA"
"129","2093","20190916","PATASSINI TULLIO","COVOLO SILVIA"
"130","2093","20190916","PATASSINI TULLIO","BADOLE MIRCO"
"131","2093","20190916","PATASSINI TULLIO","PETTAZZI LINO"
"132","2093","20190916","PATASSINI TULLIO","FANTUZ MARICA"
"133","2093","20190916","PATASSINI TULLIO","TIRAMANI PAOLO"
"134","2093","20190916","PATASSINI TULLIO","RIBOLLA ALBERTO"
"135","2093","20190916","PATASSINI TULLIO","BAZZARO ALEX"
"136","2093","20190916","PATASSINI TULLIO","GOBBATO CLAUDIA"
"137","2093","20190916","PATASSINI TULLIO","VALLOTTO SERGIO"
"138","2093","20190916","PATASSINI TULLIO","COLMELLERE ANGELA"
"139","2093","20190916","PATASSINI TULLIO","DURIGON CLAUDIO"
"140","2093","20190916","PATASSINI TULLIO","TOCCALINI LUCA"
"141","2093","20190916","PATASSINI TULLIO","BUBISUTTI AURELIA"
"142","2093","20190916","PATASSINI TULLIO","SUTTO MAURO"
"143","2093","20190916","PATASSINI TULLIO","LOSS MARTINA"
"144","2094","20190916","LOLLOBRIGIDA FRANCESCO","DONZELLI GIOVANNI"
"145","2094","20190916","LOLLOBRIGIDA FRANCESCO","PRISCO EMANUELE"
"146","2095","20190916","MELONI GIORGIA","BELLUCCI MARIA TERESA"
"147","2095","20190916","MELONI GIORGIA","RAMPELLI FABIO"
"148","2095","20190916","MELONI GIORGIA","SILVESTRONI MARCO"
"149","2095","20190916","MELONI GIORGIA","MOLLICONE FEDERICO"
"150","2095","20190916","MELONI GIORGIA","TRANCASSINI PAOLO"
"151","2095","20190916","MELONI GIORGIA","LOLLOBRIGIDA FRANCESCO"
"152","2096","20190917","CIABURRO MONICA","BUTTI ALESSIO"
"153","2096","20190917","CIABURRO MONICA","DELMASTRO DELLE VEDOVE ANDREA"
"154","2096","20190917","CIABURRO MONICA","DONZELLI GIOVANNI"
"155","2096","20190917","CIABURRO MONICA","MANTOVANI LUCREZIA MARIA BENEDETTA"
"156","2096","20190917","CIABURRO MONICA","ROTELLI MAURO"
"157","2096","20190917","CIABURRO MONICA","VARCHI MARIA CAROLINA"
"158","2096","20190917","CIABURRO MONICA","DEIDDA SALVATORE"
"159","2096","20190917","CIABURRO MONICA","MOLLICONE FEDERICO"
"160","2096","20190917","CIABURRO MONICA","DE CARLO LUCA"
"161","2096","20190917","CIABURRO MONICA","CARETTA MARIA CRISTINA"
"162","2096","20190917","CIABURRO MONICA","PRISCO EMANUELE"
"163","2097","20190917","DEIANA PAOLA","MANCA ALBERTO"
"164","2097","20190917","DEIANA PAOLA","SCANU LUCIA"
"165","2098","20190918","COMAROLI SILVANA ANDREINA","BENVENUTO ALESSANDRO MANUEL"
"166","2098","20190918","COMAROLI SILVANA ANDREINA","BIANCHI MATTEO LUIGI"
"167","2098","20190918","COMAROLI SILVANA ANDREINA","BILLI SIMONE"
"168","2098","20190918","COMAROLI SILVANA ANDREINA","BINELLI DIEGO"
"169","2098","20190918","COMAROLI SILVANA ANDREINA","BITONCI MASSIMO"
"170","2098","20190918","COMAROLI SILVANA ANDREINA","BOLDI ROSSANA LIDIA"
"171","2098","20190918","COMAROLI SILVANA ANDREINA","BORDONALI SIMONA"
"172","2098","20190918","COMAROLI SILVANA ANDREINA","CANTALAMESSA GIANLUCA"
"173","2098","20190918","COMAROLI SILVANA ANDREINA","CAPITANIO MASSIMILIANO"
"174","2098","20190918","COMAROLI SILVANA ANDREINA","DE ANGELIS SARA"
"175","2098","20190918","COMAROLI SILVANA ANDREINA","DE MARTINI GUIDO"
"176","2098","20190918","COMAROLI SILVANA ANDREINA","FERRARI ROBERTO PAOLO"
"177","2098","20190918","COMAROLI SILVANA ANDREINA","FORMENTINI PAOLO"
"178","2098","20190918","COMAROLI SILVANA ANDREINA","FURGIUELE DOMENICO"
"179","2098","20190918","COMAROLI SILVANA ANDREINA","GARAVAGLIA MASSIMO"
"180","2098","20190918","COMAROLI SILVANA ANDREINA","GASTALDI FLAVIO"
"181","2098","20190918","COMAROLI SILVANA ANDREINA","GAVA VANNIA"
"182","2098","20190918","COMAROLI SILVANA ANDREINA","GERARDI FRANCESCA"
"183","2098","20190918","COMAROLI SILVANA ANDREINA","GIACOMETTI ANTONIETTA"
"184","2098","20190918","COMAROLI SILVANA ANDREINA","GOLINELLI GUGLIELMO"
"185","2098","20190918","COMAROLI SILVANA ANDREINA","GRIMOLDI PAOLO"
"186","2098","20190918","COMAROLI SILVANA ANDREINA","LOCATELLI ALESSANDRA"
"187","2098","20190918","COMAROLI SILVANA ANDREINA","LORENZONI EVA"
"188","2098","20190918","COMAROLI SILVANA ANDREINA","LUCCHINI ELENA"
"189","2098","20190918","COMAROLI SILVANA ANDREINA","MACCANTI ELENA"
"190","2098","20190918","COMAROLI SILVANA ANDREINA","MAGGIONI MARCO"
"191","2098","20190918","COMAROLI SILVANA ANDREINA","MANZATO FRANCO"
"192","2098","20190918","COMAROLI SILVANA ANDREINA","MORELLI ALESSANDRO"
"193","2098","20190918","COMAROLI SILVANA ANDREINA","MORRONE JACOPO"
"194","2098","20190918","COMAROLI SILVANA ANDREINA","PAOLINI LUCA RODOLFO"
"195","2098","20190918","COMAROLI SILVANA ANDREINA","PICCOLO TIZIANA"
"196","2098","20190918","COMAROLI SILVANA ANDREINA","STEFANI ALBERTO"
"197","2098","20190918","COMAROLI SILVANA ANDREINA","TARANTINO LEONARDO"
"198","2098","20190918","COMAROLI SILVANA ANDREINA","PATASSINI TULLIO"
"199","2098","20190918","COMAROLI SILVANA ANDREINA","CATTOI VANESSA"
"200","2098","20190918","COMAROLI SILVANA ANDREINA","FOSCOLO SARA"
"201","2098","20190918","COMAROLI SILVANA ANDREINA","LOLINI MARIO"
"202","2098","20190918","COMAROLI SILVANA ANDREINA","MOSCHIONI DANIELE"
"203","2098","20190918","COMAROLI SILVANA ANDREINA","CAVANDOLI LAURA"
"204","2098","20190918","COMAROLI SILVANA ANDREINA","TOMBOLATO GIOVANNI BATTISTA"
"205","2098","20190918","COMAROLI SILVANA ANDREINA","CESTARI EMANUELE"
"206","2098","20190918","COMAROLI SILVANA ANDREINA","BELLACHIOMA GIUSEPPE ERCOLE"
"207","2098","20190918","COMAROLI SILVANA ANDREINA","POTENTI MANFREDI"
"208","2098","20190918","COMAROLI SILVANA ANDREINA","MURELLI ELENA"
"209","2098","20190918","COMAROLI SILVANA ANDREINA","LEGNAIOLI DONATELLA"
"210","2098","20190918","COMAROLI SILVANA ANDREINA","TATEO ANNA RITA"
"211","2098","20190918","COMAROLI SILVANA ANDREINA","ZORDAN ADOLFO"
"212","2098","20190918","COMAROLI SILVANA ANDREINA","RACCHELLA GERMANO"
"213","2098","20190918","COMAROLI SILVANA ANDREINA","GUSMEROLI ALBERTO LUIGI"
"214","2098","20190918","COMAROLI SILVANA ANDREINA","ZOFFILI EUGENIO"
"215","2098","20190918","COMAROLI SILVANA ANDREINA","CECCHETTI FABRIZIO"
"216","2098","20190918","COMAROLI SILVANA ANDREINA","GIGLIO VIGNA ALESSANDRO"
"217","2098","20190918","COMAROLI SILVANA ANDREINA","IEZZI IGOR GIANCARLO"
"218","2098","20190918","COMAROLI SILVANA ANDREINA","BONIARDI FABIO MASSIMO"
"219","2098","20190918","COMAROLI SILVANA ANDREINA","LIUNI MARZIO"
"220","2098","20190918","COMAROLI SILVANA ANDREINA","DI MURO FLAVIO"
"221","2098","20190918","COMAROLI SILVANA ANDREINA","DARA ANDREA"
"222","2098","20190918","COMAROLI SILVANA ANDREINA","ANDREUZZA GIORGIA"
"223","2098","20190918","COMAROLI SILVANA ANDREINA","FOGLIANI KETTY"
"224","2098","20190918","COMAROLI SILVANA ANDREINA","DONINA GIUSEPPE CESARE"
"225","2098","20190918","COMAROLI SILVANA ANDREINA","VALBUSA VANIA"
"226","2098","20190918","COMAROLI SILVANA ANDREINA","PRETTO ERIK UMBERTO"
"227","2098","20190918","COMAROLI SILVANA ANDREINA","PATELLI CRISTINA"
"228","2098","20190918","COMAROLI SILVANA ANDREINA","COVOLO SILVIA"
"229","2098","20190918","COMAROLI SILVANA ANDREINA","BADOLE MIRCO"
"230","2098","20190918","COMAROLI SILVANA ANDREINA","PETTAZZI LINO"
"231","2098","20190918","COMAROLI SILVANA ANDREINA","FANTUZ MARICA"
"232","2098","20190918","COMAROLI SILVANA ANDREINA","TIRAMANI PAOLO"
"233","2098","20190918","COMAROLI SILVANA ANDREINA","RIBOLLA ALBERTO"
"234","2098","20190918","COMAROLI SILVANA ANDREINA","BAZZARO ALEX"
"235","2098","20190918","COMAROLI SILVANA ANDREINA","GOBBATO CLAUDIA"
"236","2098","20190918","COMAROLI SILVANA ANDREINA","VALLOTTO SERGIO"
"237","2098","20190918","COMAROLI SILVANA ANDREINA","COLMELLERE ANGELA"
"238","2098","20190918","COMAROLI SILVANA ANDREINA","DURIGON CLAUDIO"
"239","2098","20190918","COMAROLI SILVANA ANDREINA","BUBISUTTI AURELIA"
"240","2098","20190918","COMAROLI SILVANA ANDREINA","SUTTO MAURO"
"241","2098","20190918","COMAROLI SILVANA ANDREINA","LOSS MARTINA"
"242","2099","20190918","SALTAMARTINI BARBARA","BINELLI DIEGO"
"243","2099","20190918","SALTAMARTINI BARBARA","COLLA JARI"
"244","2099","20190918","SALTAMARTINI BARBARA","GALLI DARIO"
"245","2099","20190918","SALTAMARTINI BARBARA","GUIDESI GUIDO"
"246","2099","20190918","SALTAMARTINI BARBARA","PATASSINI TULLIO"
"247","2099","20190918","SALTAMARTINI BARBARA","PIASTRA CARLO"
"248","2099","20190918","SALTAMARTINI BARBARA","ZOFFILI EUGENIO"
"249","2099","20190918","SALTAMARTINI BARBARA","DARA ANDREA"
"250","2099","20190918","SALTAMARTINI BARBARA","ANDREUZZA GIORGIA"
"251","2099","20190918","SALTAMARTINI BARBARA","PETTAZZI LINO"
"252","2099","20190918","SALTAMARTINI BARBARA","BAZZARO ALEX"
"253","2102","20190924","BAZOLI ALFREDO","BORDO MICHELE"
"254","2102","20190924","BAZOLI ALFREDO","MICELI CARMELO"
"255","2102","20190924","BAZOLI ALFREDO","VAZIO FRANCO"
"256","2102","20190924","BAZOLI ALFREDO","VERINI WALTER"
"257","2102","20190924","BAZOLI ALFREDO","ZAN ALESSANDRO"
"258","2103","20190924","BOSCHI MARIA ELENA","ANZALDI MICHELE"
"259","2103","20190924","BOSCHI MARIA ELENA","COLANINNO MATTEO"
"260","2103","20190924","BOSCHI MARIA ELENA","D'ALESSANDRO CAMILLO"
"261","2103","20190924","BOSCHI MARIA ELENA","DE FILIPPO VITO"
"262","2103","20190924","BOSCHI MARIA ELENA","DEL BARBA MAURO"
"263","2103","20190924","BOSCHI MARIA ELENA","DI MAIO MARCO"
"264","2103","20190924","BOSCHI MARIA ELENA","FERRI COSIMO MARIA"
"265","2103","20190924","BOSCHI MARIA ELENA","FREGOLENT SILVIA"
"266","2103","20190924","BOSCHI MARIA ELENA","GADDA MARIA CHIARA"
"267","2103","20190924","BOSCHI MARIA ELENA","GIACHETTI ROBERTO"
"268","2103","20190924","BOSCHI MARIA ELENA","LIBRANDI GIANFRANCO"
"269","2103","20190924","BOSCHI MARIA ELENA","MIGLIORE GENNARO"
"270","2103","20190924","BOSCHI MARIA ELENA","MORETTO SARA"
"271","2103","20190924","BOSCHI MARIA ELENA","NOBILI LUCIANO"
"272","2103","20190924","BOSCHI MARIA ELENA","PAITA RAFFAELLA"
"273","2103","20190924","BOSCHI MARIA ELENA","PORTAS GIACOMO"
"274","2103","20190924","BOSCHI MARIA ELENA","ROSATO ETTORE"
"275","2103","20190924","BOSCHI MARIA ELENA","TOCCAFONDI GABRIELE"
"276","2103","20190924","BOSCHI MARIA ELENA","UNGARO MASSIMO"
"277","2103","20190924","BOSCHI MARIA ELENA","CARE' NICOLA"
"278","2103","20190924","BOSCHI MARIA ELENA","MARATTIN LUIGI"
"279","2103","20190924","BOSCHI MARIA ELENA","MOR MATTIA"
"280","2103","20190924","BOSCHI MARIA ELENA","ANNIBALI LUCIA"
"281","2103","20190924","BOSCHI MARIA ELENA","NOJA LISA"
"282","2104","20190924","ALEMANNO MARIA SOAVE","MASI ANGELA"
"283","2104","20190924","ALEMANNO MARIA SOAVE","SCANU LUCIA"
"284","2104","20190924","ALEMANNO MARIA SOAVE","VALLASCAS ANDREA"
"285","2104","20190924","ALEMANNO MARIA SOAVE","GIARRIZZO ANDREA"
"286","2104","20190924","ALEMANNO MARIA SOAVE","RIZZONE MARCO"
"287","2104","20190924","ALEMANNO MARIA SOAVE","SUT LUCA"
"288","2104","20190924","ALEMANNO MARIA SOAVE","DE TOMA MASSIMILIANO"
"289","2105","20190924","TRIPODI ELISA","ALAIMO ROBERTA"
"290","2105","20190924","TRIPODI ELISA","BERTI FRANCESCO"
"291","2105","20190924","TRIPODI ELISA","CORNELI VALENTINA"
"292","2105","20190924","TRIPODI ELISA","PARISSE MARTINA"
"293","2105","20190924","TRIPODI ELISA","DE CARLO SABRINA"
"294","2105","20190924","TRIPODI ELISA","BALDINO VITTORIA"
"295","2105","20190924","TRIPODI ELISA","FORCINITI FRANCESCO"
"296","2106","20190924","MANCA ALBERTO","MARINO BERNARDO"
"297","2106","20190924","MANCA ALBERTO","CABRAS PINO"
"298","2106","20190924","MANCA ALBERTO","CHIAZZESE GIUSEPPE"
"299","2106","20190924","MANCA ALBERTO","CIMINO ROSALBA"
"300","2106","20190924","MANCA ALBERTO","CORDA EMANUELA"
"301","2106","20190924","MANCA ALBERTO","DEIANA PAOLA"
"302","2106","20190924","MANCA ALBERTO","FARO MARIALUISA"
"303","2106","20190924","MANCA ALBERTO","GAGNARLI CHIARA"
"304","2106","20190924","MANCA ALBERTO","GALLINELLA FILIPPO"
"305","2106","20190924","MANCA ALBERTO","LOMBARDO ANTONIO"
"306","2106","20190924","MANCA ALBERTO","PIGNATONE DEDALO COSIMO GAETANO"
"307","2106","20190924","MANCA ALBERTO","TRIPODI ELISA"
"308","2106","20190924","MANCA ALBERTO","PERANTONI MARIO"
"309","2106","20190924","MANCA ALBERTO","FICARA PAOLO"
"310","2106","20190924","MANCA ALBERTO","CADEDDU LUCIANO"
"311","2106","20190924","MANCA ALBERTO","LAPIA MARA"
"312","2106","20190924","MANCA ALBERTO","MANZO TERESA"
"313","2106","20190924","MANCA ALBERTO","CILLIS LUCIANO"
"314","2106","20190924","MANCA ALBERTO","LICATINI CATERINA"
"315","2106","20190924","MANCA ALBERTO","SUT LUCA"
"316","2106","20190924","MANCA ALBERTO","PERCONTI FILIPPO GIUSEPPE"
"317","2106","20190924","MANCA ALBERTO","DE CARLO SABRINA"
"318","2106","20190924","MANCA ALBERTO","PAPIRO ANTONELLA"
"319","2106","20190924","MANCA ALBERTO","RAFFA ANGELA"
"320","2106","20190924","MANCA ALBERTO","DEL SESTO MARGHERITA"
"321","2108","20190925","RIZZO GIANLUCA","BRESCIA GIUSEPPE"
"322","2108","20190925","RIZZO GIANLUCA","GRIMALDI NICOLA"
"323","2108","20190925","RIZZO GIANLUCA","PAGANI ALBERTO"
"324","2108","20190925","RIZZO GIANLUCA","COSTANZO JESSICA"
"325","2108","20190925","RIZZO GIANLUCA","SILVESTRI FRANCESCO"
"326","2108","20190925","RIZZO GIANLUCA","AIELLO DAVIDE"
"327","2108","20190925","RIZZO GIANLUCA","ALAIMO ROBERTA"
"328","2108","20190925","RIZZO GIANLUCA","BARONI MASSIMO ENRICO"
"329","2108","20190925","RIZZO GIANLUCA","BATTELLI SERGIO"
"330","2108","20190925","RIZZO GIANLUCA","CANCELLERI AZZURRA PIA MARIA"
"331","2108","20190925","RIZZO GIANLUCA","CECCONI ANDREA"
"332","2108","20190925","RIZZO GIANLUCA","CHIAZZESE GIUSEPPE"
"333","2108","20190925","RIZZO GIANLUCA","CIMINO ROSALBA"
"334","2108","20190925","RIZZO GIANLUCA","CIPRINI TIZIANA"
"335","2108","20190925","RIZZO GIANLUCA","COMINARDI CLAUDIO"
"336","2108","20190925","RIZZO GIANLUCA","CORDA EMANUELA"
"337","2108","20190925","RIZZO GIANLUCA","CRIPPA DAVIDE"
"338","2108","20190925","RIZZO GIANLUCA","CURRO' GIOVANNI"
"339","2108","20190925","RIZZO GIANLUCA","D'UVA FRANCESCO"
"340","2108","20190925","RIZZO GIANLUCA","DAGA FEDERICA"
"341","2108","20190925","RIZZO GIANLUCA","DE LORENZO RINA"
"342","2108","20190925","RIZZO GIANLUCA","DEL GROSSO DANIELE"
"343","2108","20190925","RIZZO GIANLUCA","FARO MARIALUISA"
"344","2108","20190925","RIZZO GIANLUCA","FRUSONE LUCA"
"345","2108","20190925","RIZZO GIANLUCA","GRANDE MARTA"
"346","2108","20190925","RIZZO GIANLUCA","GRILLO GIULIA"
"347","2108","20190925","RIZZO GIANLUCA","LABRIOLA VINCENZA"
"348","2108","20190925","RIZZO GIANLUCA","LOMBARDO ANTONIO"
"349","2108","20190925","RIZZO GIANLUCA","LOREFICE MARIALUCIA"
"350","2108","20190925","RIZZO GIANLUCA","MAMMI' STEFANIA"
"351","2108","20190925","RIZZO GIANLUCA","MANCA ALBERTO"
"352","2108","20190925","RIZZO GIANLUCA","MISITI CARMELO MASSIMO"
"353","2108","20190925","RIZZO GIANLUCA","NAPPI SILVANA"
"354","2108","20190925","RIZZO GIANLUCA","NESCI DALILA"
"355","2108","20190925","RIZZO GIANLUCA","PALAZZOTTO ERASMO"
"356","2108","20190925","RIZZO GIANLUCA","PIGNATONE DEDALO COSIMO GAETANO"
"357","2108","20190925","RIZZO GIANLUCA","ROSSINI ROBERTO"
"358","2108","20190925","RIZZO GIANLUCA","ROTELLI MAURO"
"359","2108","20190925","RIZZO GIANLUCA","RUOCCO CARLA"
"360","2108","20190925","RIZZO GIANLUCA","RUSSO GIOVANNI"
"361","2108","20190925","RIZZO GIANLUCA","SAITTA EUGENIO"
"362","2108","20190925","RIZZO GIANLUCA","SARLI DORIANA"
"363","2108","20190925","RIZZO GIANLUCA","SARTI GIULIA"
"364","2108","20190925","RIZZO GIANLUCA","SCAGLIUSI EMANUELE"
"365","2108","20190925","RIZZO GIANLUCA","SCANU LUCIA"
"366","2108","20190925","RIZZO GIANLUCA","SIRAGUSA ELISA"
"367","2108","20190925","RIZZO GIANLUCA","SPADONI MARIA EDERA"
